Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
131302,3,0,29.492247,6.738843,0,26.980549,8.902496,0,6.776233,0,3.935154,0,6.000856,0,0.000000
131303,3,0,29.533859,6.592935,0,26.329781,8.756418,0,6.777099,0,3.957513,0,5.882693,0,0.000000
131304,3,0,29.509720,6.600465,0,26.142633,8.780161,0,6.808165,0,3.935154,0,5.760137,0,0.000000
131305,3,0,29.514757,6.460248,0,26.680359,8.662403,0,6.824114,0,3.935154,0,5.642583,0,0.000000
131306,3,0,29.489960,6.326047,0,26.651033,8.509399,0,6.847055,0,3.912796,0,5.538675,0,0.000000
131307,3,0,29.458866,6.198642,0,26.464596,8.369912,0,6.833817,0,3.935154,0,5.430073,0,0.000000
131308,3,0,29.536203,6.075577,0,26.226112,8.245688,0,6.837686,0,3.935154,0,5.325649,0,0.000000
131309,3,0,29.446064,5.956890,0,26.070549,8.138724,0,6.809793,0,3.935154,0,5.225165,0,0.000000
131310,3,0,29.468946,5.845198,0,26.660612,8.041164,0,6.862997,0,3.935154,0,5.128403,0,0.000000
131311,3,0,29.476471,5.740044,0,26.657623,7.933821,0,6.864254,0,3.957513,0,5.043290,0,0.000000
131312,3,0,29.491259,5.637792,0,26.947470,7.830257,0,6.851517,0,3.935154,0,4.953231,0,0.000000
131313,3,0,29.502048,5.537229,0,26.614527,7.727082,0,6.841487,0,3.935154,0,4.866332,0,0.000000
131314,3,0,29.467329,5.438304,0,26.765291,7.624861,0,6.839871,0,3.935154,0,4.782430,0,0.000000
131315,3,0,29.485275,5.345497,0,26.031221,7.547197,0,6.849502,0,3.935154,0,4.716530,0,0.000000
131316,3,0,29.392756,5.258052,0,26.350805,7.460865,0,6.862998,0,3.935154,0,4.637921,0,0.000000
131317,3,0,29.496178,5.170468,0,26.774958,7.368631,0,6.877200,0,3.979872,0,4.569221,0,0.000000
131318,3,0,29.457434,5.088512,0,26.696424,7.299093,0,6.856171,0,3.935154,0,4.495523,0,0.000000
131319,3,0,29.506172,5.008805,0,26.174671,7.225964,0,6.841413,0,3.935155,0,4.434813,0,0.000000
131320,3,0,29.474718,4.930945,0,26.615389,7.164727,0,6.809105,0,3.912796,0,4.372506,0,0.000000
131321,3,0,29.470388,4.856110,0,26.557217,7.112009,0,6.834315,0,3.935154,0,4.305237,0,0.000000
131323,3,0,29.444887,4.784917,0,26.193991,7.035567,0,6.790525,0,3.935154,0,4.240006,0,0.000000
131324,3,0,29.437626,4.718945,0,26.708506,6.955032,0,6.814502,0,3.912796,0,4.183396,0,0.000000
131325,3,0,29.469568,4.648886,0,26.097565,6.902032,0,6.794585,0,3.890437,0,4.135028,0,0.000000
131326,3,0,29.498091,4.583104,0,26.616844,6.829887,0,6.790726,0,3.845719,0,4.084822,0,0.000000
131327,3,0,29.507690,4.517432,0,26.552277,6.761871,0,6.804730,0,3.890437,0,4.042438,0,0.000000
131328,3,0,29.561577,4.454584,0,26.629112,6.724339,0,6.793058,0,3.935154,0,3.985502,0,0.000000
131329,3,0,29.427238,4.393315,0,26.738274,6.672857,0,6.771756,0,3.935154,0,3.942569,0,0.000000
131330,3,0,29.480867,4.334230,0,26.225002,6.623960,0,6.759326,0,3.912796,0,3.894687,0,0.000000
131331,3,0,29.576340,4.277807,0,26.632519,6.598088,0,6.786045,0,3.890437,0,3.857164,0,0.000000
131332,3,0,29.392628,4.223472,0,26.711035,6.559123,0,6.749506,0,3.868078,0,3.814678,0,0.000000
131333,3,0,29.499269,4.170651,0,25.808287,6.522080,0,6.766989,0,3.845719,0,3.770369,0,0.000000
131334,3,0,29.436525,4.117343,0,26.802544,6.484560,0,6.776735,0,3.890437,0,3.733018,0,0.000000
131335,3,0,29.401384,4.064015,0,26.103867,6.421983,0,6.768113,0,3.868078,0,3.696625,0,0.000000
131336,3,0,29.470659,4.015835,0,26.638266,6.353198,0,6.769689,0,3.801001,0,3.663984,0,0.000000
131337,3,0,29.451662,3.966813,0,26.738363,6.324952,0,6.758055,0,3.845719,0,3.623774,0,0.000000
131338,3,0,29.462822,3.922467,0,27.036680,6.266553,0,6.753531,0,3.845719,0,3.590077,0,0.000000
131339,3,0,29.505783,3.876899,0,26.623447,6.228239,0,6.769607,0,3.845719,0,3.557202,0,0.000000
131340,3,0,29.487076,3.830723,0,26.565910,6.172459,0,6.769016,0,3.868078,0,3.522426,0,0.000000
131341,3,0,29.554123,3.787819,0,26.307026,6.146533,0,6.799229,0,3.845719,0,3.493801,0,0.000000
131342,3,0,29.432383,3.744814,0,26.328121,6.103226,0,6.786371,0,3.912796,0,3.455328,0,0.000000
131343,3,0,29.507612,3.702804,0,27.064688,6.061642,0,6.757199,0,3.890437,0,3.422950,0,0.000000
131344,3,0,29.495516,3.662194,0,26.922142,6.017404,0,6.768543,0,3.868078,0,3.396456,0,0.000000
131345,3,0,29.489437,3.666357,0,25.930815,6.032063,0,6.744264,0,3.801001,0,3.370564,0,0.000000
131346,3,0,29.523214,3.625697,0,26.657988,5.984124,0,6.778491,0,3.845719,0,3.342741,0,0.000000
131347,3,0,29.519836,3.587659,0,26.301121,5.951199,0,6.779941,0,3.845719,0,3.315536,0,0.000000
131348,3,0,29.431274,3.549979,0,26.888935,5.908139,0,6.804195,0,3.868078,0,3.284016,0,0.000000
131349,3,0,29.455851,3.513898,0,26.432781,5.883500,0,6.814023,0,3.823360,0,3.262902,0,0.000000
131350,3,0,29.422693,3.476972,0,26.727100,5.835359,0,6.801297,0,3.801001,0,3.232625,0,0.000000
131351,3,0,29.473261,3.442091,0,26.419800,5.812122,0,6.826296,0,3.778643,0,3.210129,0,0.000000
131352,3,0,29.447008,3.405484,0,26.876593,5.785736,0,6.807595,0,3.801002,0,3.183399,0,0.000000
131353,3,0,29.430670,3.371059,0,26.553467,5.752204,0,6.798342,0,3.778643,0,3.161884,0,0.000000
131354,3,0,29.485645,3.338432,0,26.670338,5.734724,0,6.801704,0,3.823360,0,3.140812,0,0.000000
131355,3,0,29.491074,3.307699,0,26.639051,5.701994,0,6.814452,0,3.801001,0,3.122452,0,0.000000
131356,3,0,29.489882,3.276579,0,26.643009,5.676873,0,6.821731,0,3.801002,0,3.097688,0,0.000000
131357,3,0,29.475225,3.246221,0,25.683880,5.639579,0,6.798617,0,3.823360,0,3.073419,0,0.000000
131359,3,0,29.504177,3.215395,0,26.676182,5.606395,0,6.801714,0,3.801001,0,3.045202,0,0.000000
131400,3,0,29.450975,3.184967,0,25.977455,5.572396,0,6.783123,0,3.823360,0,3.024116,0,0.000000
131401,3,0,29.471737,3.153873,0,26.261845,5.541322,0,6.790958,0,3.756284,0,3.001268,0,0.000000
131402,3,0,29.476561,3.125610,0,26.234200,5.522099,0,6.775443,0,3.756284,0,2.978859,0,0.000000
131403,3,0,29.408394,3.097363,0,26.463142,5.494797,0,6.770530,0,3.778643,0,2.963266,0,0.000000
131404,3,0,29.477488,3.069812,0,26.741123,5.471200,0,6.793627,0,3.778643,0,2.943748,0,0.000000
131405,3,0,29.538683,3.043050,0,27.150616,5.447267,0,6.760325,0,3.778643,0,2.926684,0,0.000000
131406,3,0,29.460661,3.015436,0,26.311777,5.427818,0,6.742013,0,3.756284,0,2.905796,0,0.000000
131407,3,0,29.459450,2.991543,0,26.098171,5.429670,0,6.748614,0,3.756284,0,2.883240,0,0.000000
131408,3,0,29.437365,2.964696,0,27.118898,5.409938,0,6.761106,0,3.733925,0,2.861094,0,0.000000
131409,3,0,29.513990,2.938693,0,26.745689,5.398305,0,6.712597,0,3.778643,0,2.843375,0,0.000000
131410,3,0,29.480053,2.916525,0,27.098764,5.385084,0,6.710795,0,3.778643,0,2.823977,0,0.000000
131411,3,0,29.498659,2.891943,0,26.341106,5.367054,0,6.722080,0,3.711566,0,2.798986,0,0.000000
131412,3,0,29.503309,2.868908,0,26.658291,5.346395,0,6.703242,0,3.756284,0,2.782279,0,0.000000
131413,3,0,29.512783,2.844841,0,26.670290,5.319935,0,6.707799,0,3.733925,0,2.761974,0,0.000000
131414,3,0,29.469763,2.821620,0,26.554024,5.296876,0,6.688069,0,3.733925,0,2.740091,0,0.000000
131415,3,0,29.400690,2.799422,0,26.019444,5.259787,0,6.687487,0,3.756284,0,2.720493,0,0.000000
131416,3,0,29.451868,2.776804,0,26.416349,5.237016,0,6.715291,0,3.711566,0,2.697438,0,0.000000
131417,3,0,29.488661,2.755215,0,26.931232,5.205820,0,6.703101,0,3.756284,0,2.680408,0,0.000000
131418,3,0,29.474663,2.734591,0,26.727551,5.188396,0,6.709363,0,3.733925,0,2.661797,0,0.000000
131419,3,0,29.415251,2.713416,0,26.910004,5.173259,0,6.715690,0,3.756284,0,2.647190,0,0.000000
131420,3,0,29.464811,2.695311,0,26.450256,5.164193,0,6.715092,0,3.711566,0,2.625492,0,0.000000
131421,3,0,29.483484,2.673880,0,26.285458,5.162525,0,6.728762,0,3.733925,0,2.607782,0,0.000000
131422,3,0,29.465252,2.653649,0,27.112722,5.139597,0,6.730064,0,3.711566,0,2.586752,0,0.000000
131423,3,0,29.524332,2.634669,0,27.113951,5.132547,0,6.725742,0,3.711566,0,2.566058,0,0.000000
131424,3,0,29.451691,2.638191,0,26.316830,5.162348,0,6.758202,0,3.756284,0,2.547467,0,0.000000
131425,3,0,29.440937,2.618721,0,26.873741,5.139933,0,6.760824,0,3.778643,0,2.536211,0,0.000000
131426,3,0,29.421318,2.597967,0,26.602135,5.130151,0,6.745181,0,3.711566,0,2.516397,0,0.000000
131427,3,0,29.426018,2.578832,0,26.137667,5.118142,0,6.746400,0,3.733925,0,2.498623,0,0.000000
131428,3,0,29.434195,2.561080,0,27.043318,5.105512,0,6.787832,0,3.711566,0,2.479403,0,0.000000
131429,3,0,29.469046,2.542879,0,26.200613,5.079232,0,6.778054,0,3.733925,0,2.462183,0,0.000000
131430,3,0,29.456999,2.526175,0,26.006744,5.077532,0,6.810361,0,3.756284,0,2.450305,0,0.000000
131431,3,0,29.391451,2.507879,0,26.946571,5.048944,0,6.811780,0,3.711566,0,2.431882,0,0.000000
131432,3,0,29.393177,2.490843,0,26.469471,5.037596,0,6.811945,0,3.689208,0,2.417071,0,0.000000
131434,3,0,29.453159,2.472732,0,26.779699,5.024888,0,6.799393,0,3.733925,0,2.402479,0,0.000000
131435,3,0,29.447840,2.455943,0,26.134775,5.006712,0,6.793772,0,3.711566,0,2.384814,0,0.000000
131436,3,0,29.460453,2.438455,0,26.406050,4.990107,0,6.804109,0,3.711566,0,2.367406,0,0.000000
131437,3,0,29.433214,2.421795,0,26.918724,4.976367,0,6.814593,0,3.733925,0,2.353492,0,0.000000
131438,3,0,29.382851,2.405200,0,26.618341,4.962386,0,6.830842,0,3.711566,0,2.336560,0,0.000000
131439,3,0,29.455530,2.390204,0,26.343801,4.944535,0,6.826812,0,3.689208,0,2.323064,0,0.000000
131440,3,0,29.431368,2.376367,0,26.433826,4.929372,0,6.812574,0,3.711566,0,2.311346,0,0.000000
131441,3,0,29.457012,2.361379,0,26.139469,4.914236,0,6.790770,0,3.711566,0,2.295069,0,0.000000
131442,3,0,29.429480,2.346529,0,26.484774,4.899817,0,6.787755,0,3.711566,0,2.279019,0,0.000000
131443,3,0,29.474136,2.332558,0,26.292944,4.881829,0,6.781214,0,3.711566,0,2.263193,0,0.000000
131444,3,0,29.486887,2.318007,0,26.710308,4.866471,0,6.768676,0,3.689208,0,2.250669,0,0.000000
131445,3,0,29.460485,2.303621,0,26.218355,4.856245,0,6.785812,0,3.689208,0,2.238316,0,0.000000
131446,3,0,29.416431,2.290040,0,26.245316,4.836936,0,6.773713,0,3.689208,0,2.226131,0,0.000000
131447,3,0,29.384386,2.275859,0,27.114206,4.819686,0,6.759467,0,3.711566,0,2.211090,0,0.000000
131448,3,0,29.460108,2.263812,0,26.006260,4.812242,0,6.724346,0,3.711566,0,2.202253,0,0.000000
131449,3,0,29.471670,2.249510,0,26.859591,4.806082,0,6.739360,0,3.666849,0,2.190552,0,0.000000
131450,3,0,29.452871,2.236626,0,26.034664,4.803103,0,6.744923,0,3.666849,0,2.179007,0,0.000000
131451,3,0,29.459589,2.224357,0,26.650650,4.783400,0,6.721896,0,3.689208,0,2.167613,0,0.000000
131452,3,0,29.377062,2.211529,0,27.045464,4.767942,0,6.729931,0,3.666848,0,2.156368,0,0.000000
131453,3,0,29.417818,2.198255,0,27.157452,4.759270,0,6.683955,0,3.689208,0,2.145270,0,0.000000
131454,3,0,29.408449,2.186409,0,26.449869,4.748519,0,6.719265,0,3.689208,0,2.134314,0,0.000000
131455,3,0,29.403860,2.174019,0,26.452890,4.746545,0,6.674212,0,3.689208,0,2.123499,0,0.000000
131456,3,0,29.438379,2.162560,0,26.675623,4.734109,0,6.709531,0,3.689208,0,2.112822,0,0.000000
131457,3,0,29.451143,2.150938,0,26.191319,4.724380,0,6.698709,0,3.689208,0,2.102280,0,0.000000
131458,3,0,29.453861,2.138957,0,26.585222,4.709694,0,6.718494,0,3.689208,0,2.091870,0,0.000000
131459,3,0,29.531872,2.128045,0,27.339388,4.704456,0,6.729727,0,3.689208,0,2.081591,0,0.000000
131500,3,0,29.444017,2.116258,0,26.093019,4.687123,0,6.705273,0,3.689208,0,2.071439,0,0.000000
131501,3,0,29.502048,2.104292,0,26.291248,4.687677,0,6.703361,0,3.711566,0,2.058653,0,0.000000
131502,3,0,29.482733,2.092602,0,27.243809,4.678219,0,6.703161,0,3.666849,0,2.048766,0,0.000000
131503,3,0,29.429712,2.083017,0,26.752687,4.664659,0,6.720489,0,3.644489,0,2.043091,0,0.000000
131504,3,0,29.381941,2.071645,0,26.659336,4.660955,0,6.730067,0,3.689208,0,2.033418,0,0.000000
131505,3,0,29.395849,2.073597,0,26.499535,4.677063,0,6.752883,0,3.666848,0,2.026556,0,0.000000
131506,3,0,29.398815,2.062246,0,26.296871,4.673271,0,6.758617,0,3.689208,0,2.017099,0,0.000000
131507,3,0,29.355717,2.051135,0,26.814556,4.667855,0,6.752810,0,3.666848,0,2.009085,0,0.000000
131508,3,0,29.432213,2.040347,0,25.964245,4.669216,0,6.771009,0,3.689208,0,1.999843,0,0.000000
131509,3,0,29.469118,2.029507,0,27.558727,4.653114,0,6.779016,0,3.644490,0,1.992025,0,0.000000
131510,3,0,29.417742,2.019431,0,26.814941,4.650913,0,6.773336,0,3.666849,0,1.982991,0,0.000000
131511,3,0,29.421495,2.009692,0,26.506342,4.650949,0,6.799671,0,3.644490,0,1.979262,0,0.000000
131512,3,0,29.408751,2.000401,0,26.992851,4.638834,0,6.800521,0,3.644490,0,1.971698,0,0.000000
131514,3,0,29.448935,1.990988,0,26.543070,4.625196,0,6.802880,0,3.666848,0,1.964221,0,0.000000
131515,3,0,29.347845,1.980189,0,26.723181,4.611977,0,6.817134,0,3.666848,0,1.958108,0,0.000000
131516,3,0,29.431536,1.969913,0,26.220751,4.607580,0,6.822173,0,3.666849,0,1.949523,0,0.000000
131517,3,0,29.397875,1.959860,0,26.814785,4.593618,0,6.819311,0,3.622131,0,1.942299,0,0.000000
131518,3,0,29.379087,1.950514,0,26.674520,4.582140,0,6.857144,0,3.644490,0,1.938923,0,0.000000
131519,3,0,29.427284,1.940513,0,26.678793,4.566192,0,6.804041,0,3.644490,0,1.934337,0,0.000000
131520,3,0,29.481115,1.930989,0,26.524576,4.556301,0,6.798467,0,3.644490,0,1.928559,0,0.000000
131521,3,0,29.386713,1.922470,0,26.873665,4.549941,0,6.802693,0,3.711566,0,1.921610,0,0.000000
131522,3,0,29.489237,1.914022,0,26.880163,4.544840,0,6.802005,0,3.666848,0,1.912280,0,0.000000
131523,3,0,29.446835,1.904769,0,26.789894,4.549567,0,6.792682,0,3.644490,0,1.906718,0,0.000000
131524,3,0,29.447708,1.895285,0,26.051115,4.538390,0,6.795548,0,3.622131,0,1.901216,0,0.000000
131525,3,0,29.423985,1.886507,0,26.211269,4.532950,0,6.787157,0,3.622131,0,1.894565,0,0.000000
131526,3,0,29.379303,1.878214,0,27.078341,4.528704,0,6.777705,0,3.555054,0,1.886783,0,0.000000
131527,3,0,29.389374,1.869450,0,26.246531,4.516634,0,6.765510,0,3.622131,0,1.882672,0,0.000000
131528,3,0,29.387915,1.860739,0,27.676172,4.503144,0,6.781085,0,3.622131,0,1.880983,0,0.000000
131529,3,0,29.372066,1.851813,0,26.074039,4.488047,0,6.766047,0,3.577413,0,1.875762,0,0.000000
131530,3,0,29.398287,1.843022,0,26.428152,4.485115,0,6.760172,0,3.599771,0,1.874128,0,0.000000
131531,3,0,29.409199,1.835029,0,26.166628,4.478576,0,6.751113,0,3.644490,0,1.866657,0,0.000000
131532,3,0,29.429939,1.826348,0,27.095247,4.471018,0,6.721104,0,3.599772,0,1.862757,0,0.000000
131533,3,0,29.346365,1.818383,0,26.776852,4.468146,0,6.719248,0,3.599772,0,1.856581,0,0.000000
131534,3,0,29.429691,1.809800,0,26.664024,4.457814,0,6.695784,0,3.666848,0,1.850469,0,0.000000
131535,3,0,29.392899,1.801393,0,26.657108,4.450371,0,6.701889,0,3.577413,0,1.849005,0,0.000000
131536,3,0,29.386145,1.794224,0,26.416506,4.440702,0,6.710314,0,3.577413,0,1.844135,0,0.000000
131537,3,0,29.456467,1.785907,0,26.207285,4.428594,0,6.720256,0,3.577413,0,1.840448,0,0.000000
131538,3,0,29.373178,1.777915,0,27.075733,4.417482,0,6.722534,0,3.689207,0,1.837929,0,0.000000
131539,3,0,29.439436,1.770394,0,27.051016,4.417729,0,6.719671,0,3.555054,0,1.833187,0,0.000000
131540,3,0,29.418310,1.763022,0,26.117815,4.406802,0,6.721972,0,3.599772,0,1.828493,0,0.000000
131541,3,0,29.424025,1.755663,0,26.580509,4.408839,0,6.720671,0,3.555054,0,1.821620,0,0.000000
131542,3,0,29.435633,1.748728,0,27.044500,4.401058,0,6.721450,0,3.622131,0,1.819244,0,0.000000
131543,3,0,29.414106,1.749750,0,26.537273,4.413252,0,6.732182,0,3.555054,0,1.814688,0,0.000000
131544,3,0,29.379196,1.742601,0,26.230928,4.409646,0,6.731325,0,3.577412,0,1.812368,0,0.000000
131545,3,0,29.408566,1.735042,0,27.011957,4.407601,0,6.721780,0,3.510336,0,1.805709,0,0.000000
131546,3,0,29.422911,1.727803,0,26.232323,4.406384,0,6.727233,0,3.622131,0,1.799114,0,0.000000
131547,3,0,29.371469,1.721484,0,26.958193,4.404382,0,6.736175,0,3.510336,0,1.792583,0,0.000000
131548,3,0,29.378435,1.714561,0,26.201258,4.398669,0,6.750898,0,3.577413,0,1.790414,0,0.000000
131549,3,0,29.451488,1.708714,0,26.987427,4.394313,0,6.759005,0,3.532695,0,1.783987,0,0.000000
131550,3,0,29.384264,1.701251,0,26.804239,4.392198,0,6.775581,0,3.577413,0,1.779751,0,0.000000
131551,3,0,29.433475,1.694794,0,26.129021,4.380902,0,6.750988,0,3.577413,0,1.776614,0,0.000000
131552,3,0,29.438175,1.688290,0,26.584608,4.374618,0,6.768323,0,3.510336,0,1.770343,0,0.000000
131553,3,0,29.486206,1.682113,0,26.212446,4.360247,0,6.796901,0,3.555054,0,1.766231,0,0.000000
131554,3,0,29.388573,1.675784,0,26.537657,4.353898,0,6.797452,0,3.577413,0,1.764246,0,0.000000
131555,3,0,29.373423,1.668947,0,26.258522,4.352355,0,6.776973,0,3.510336,0,1.758120,0,0.000000
131556,3,0,29.423120,1.661942,0,26.652308,4.341185,0,6.825762,0,3.555054,0,1.756191,0,0.000000
131557,3,0,29.398685,1.655709,0,26.862520,4.338342,0,6.801938,0,3.532695,0,1.750159,0,0.000000
131559,3,0,29.368450,1.649804,0,26.768559,4.326005,0,6.827519,0,3.555054,0,1.745208,0,0.000000
131600,3,0,29.375834,1.643582,0,26.485010,4.317771,0,6.831140,0,3.555054,0,1.742344,0,0.000000
131601,3,0,29.346535,1.637733,0,26.591814,4.310603,0,6.819524,0,3.599771,0,1.737473,0,0.000000
131602,3,0,29.416842,1.631813,0,25.993221,4.309398,0,6.819926,0,3.532695,0,1.731634,0,0.000000
131603,3,0,29.449102,1.626703,0,26.272629,4.301744,0,6.805503,0,3.532695,0,1.727863,0,0.000000
131604,3,0,29.379263,1.620233,0,26.496807,4.296906,0,6.791115,0,3.510336,0,1.722120,0,0.000000
131605,3,0,29.416475,1.614052,0,26.637873,4.293708,0,6.790654,0,3.577413,0,1.718425,0,0.000000
131606,3,0,29.384245,1.608584,0,27.006483,4.292635,0,6.790637,0,3.555054,0,1.716749,0,0.000000
131607,3,0,29.391378,1.603530,0,26.206795,4.289291,0,6.801340,0,3.532695,0,1.711132,0,0.000000
131608,3,0,29.401323,1.597821,0,26.703184,4.281910,0,6.778881,0,3.487978,0,1.703594,0,0.000000
131609,3,0,29.453207,1.591244,0,26.553900,4.276615,0,6.764364,0,3.532695,0,1.700045,0,0.000000
131610,3,0,29.365768,1.585487,0,26.236113,4.269764,0,6.725965,0,3.555054,0,1.696526,0,0.000000
131611,3,0,29.404194,1.580402,0,26.302212,4.261787,0,6.720987,0,3.532695,0,1.692066,0,0.000000
131612,3,0,29.389343,1.574582,0,26.697607,4.255697,0,6.722577,0,3.510336,0,1.686677,0,0.000000
131613,3,0,29.306566,1.569647,0,26.803688,4.246891,0,6.722589,0,3.487978,0,1.679407,0,0.000000
131614,3,0,29.429880,1.564581,0,27.075239,4.243825,0,6.747415,0,3.487978,0,1.672199,0,0.000000
131615,3,0,29.359699,1.559215,0,26.790545,4.237226,0,6.720258,0,3.487978,0,1.665053,0,0.000000
131616,3,0,29.389803,1.554780,0,26.739368,4.231353,0,6.719736,0,3.532695,0,1.663676,0,0.000000
131617,3,0,29.350557,1.550240,0,26.842554,4.223748,0,6.711745,0,3.465619,0,1.657574,0,0.000000
131618,3,0,29.325544,1.545306,0,27.121264,4.225121,0,6.706044,0,3.487978,0,1.650580,0,0.000000
131619,3,0,29.344355,1.540147,0,26.647667,4.217053,0,6.714513,0,3.510336,0,1.645524,0,0.000000
131620,3,0,29.431026,1.535020,0,26.559061,4.217040,0,6.684886,0,3.487978,0,1.638639,0,0.000000
131621,3,0,29.372997,1.529890,0,26.179417,4.216702,0,6.710116,0,3.510336,0,1.633675,0,0.000000
131622,3,0,29.342047,1.525115,0,26.155003,4.214658,0,6.718644,0,3.510336,0,1.628751,0,0.000000
131623,3,0,29.417482,1.520045,0,26.709866,4.209094,0,6.733645,0,3.487978,0,1.622021,0,0.000000
131624,3,0,29.413340,1.521731,0,26.362110,4.218289,0,6.729296,0,3.510336,0,1.617186,0,0.000000
131625,3,0,29.354671,1.516994,0,27.009159,4.216087,0,6.715702,0,3.487978,0,1.610558,0,0.000000
131626,3,0,29.379583,1.512077,0,26.815895,4.208774,0,6.736645,0,3.532695,0,1.606723,0,0.000000
131627,3,0,29.379747,1.507351,0,26.023195,4.208949,0,6.767756,0,3.487978,0,1.600191,0,0.000000
131628,3,0,29.389172,1.501782,0,26.657173,4.207456,0,6.773519,0,3.532695,0,1.595523,0,0.000000
131629,3,0,29.385813,1.497024,0,26.585470,4.199416,0,6.750375,0,3.487978,0,1.589090,0,0.000000
131630,3,0,29.386797,1.493368,0,25.821333,4.197257,0,6.771597,0,3.487978,0,1.586299,0,0.000000
131631,3,0,29.455725,1.488571,0,26.083921,4.196477,0,6.764746,0,3.487978,0,1.579954,0,0.000000
131632,3,0,29.383369,1.483415,0,26.601921,4.193733,0,6.793824,0,3.510336,0,1.574550,0,0.000000
131633,3,0,29.398264,1.478683,0,26.684984,4.190528,0,6.792338,0,3.510336,0,1.570077,0,0.000000
131634,3,0,29.347084,1.474088,0,26.029886,4.189406,0,6.804397,0,3.487978,0,1.563871,0,0.000000
131635,3,0,29.427588,1.469673,0,26.390404,4.181009,0,6.801977,0,3.532695,0,1.560355,0,0.000000
131636,3,0,29.394077,1.464706,0,26.910032,4.171723,0,6.789304,0,3.510336,0,1.555989,0,0.000000
131637,3,0,29.375572,1.460247,0,26.616028,4.164818,0,6.813085,0,3.443260,0,1.551658,0,0.000000
131639,3,0,29.345245,1.455550,0,26.721945,4.156358,0,6.812903,0,3.510336,0,1.546491,0,0.000000
131640,3,0,29.410830,1.450709,0,26.067863,4.147753,0,6.828107,0,3.487978,0,1.540496,0,0.000000
131641,3,0,29.433929,1.447045,0,26.574802,4.143696,0,6.789075,0,3.510336,0,1.536275,0,0.000000
131642,3,0,29.381851,1.442560,0,26.493402,4.138015,0,6.801619,0,3.487978,0,1.530366,0,0.000000
131643,3,0,29.425316,1.437333,0,26.581625,4.136975,0,6.817582,0,3.487978,0,1.524503,0,0.000000
131644,3,0,29.488277,1.432773,0,26.793324,4.137097,0,6.822391,0,3.487978,0,1.518684,0,0.000000
131645,3,0,29.364037,1.428425,0,26.992525,4.132987,0,6.810608,0,3.510336,0,1.514610,0,0.000000
131646,3,0,29.414946,1.424485,0,26.312010,4.134510,0,6.790513,0,3.487978,0,1.508873,0,0.000000
131647,3,0,29.380907,1.420688,0,26.104658,4.133291,0,6.791728,0,3.465619,0,1.504866,0,0.000000
131648,3,0,29.373674,1.416454,0,25.973902,4.133660,0,6.778087,0,3.443260,0,1.500890,0,0.000000
131649,3,0,29.386293,1.412358,0,26.214138,4.136341,0,6.772275,0,3.487978,0,1.496944,0,0.000000
131650,3,0,29.378256,1.408013,0,27.225258,4.129566,0,6.759178,0,3.487978,0,1.491358,0,0.000000
131651,3,0,29.374054,1.403749,0,26.932940,4.124149,0,6.761761,0,3.487978,0,1.485814,0,0.000000
131652,3,0,29.425581,1.400280,0,26.128962,4.123199,0,6.762177,0,3.465619,0,1.481967,0,0.000000
131653,3,0,29.354248,1.395929,0,27.081890,4.127901,0,6.759583,0,3.487978,0,1.476498,0,0.000000
131654,3,0,29.427761,1.391286,0,26.313465,4.125820,0,6.750164,0,3.443260,0,1.473536,0,0.000000
131655,3,0,29.411585,1.387179,0,26.352411,4.120259,0,6.737150,0,3.465619,0,1.469777,0,0.000000
131656,3,0,29.416109,1.383559,0,26.270264,4.119948,0,6.707069,0,3.487978,0,1.464413,0,0.000000
131657,3,0,29.371824,1.379526,0,26.352470,4.116296,0,6.706523,0,3.465619,0,1.460714,0,0.000000
131658,3,0,29.386843,1.375346,0,26.188988,4.111920,0,6.696654,0,3.465619,0,1.456231,0,0.000000
131659,3,0,29.387531,1.371248,0,26.225822,4.110174,0,6.698693,0,3.465619,0,1.452588,0,0.000000
131700,3,0,29.360592,1.367589,0,27.036699,4.107357,0,6.708915,0,3.465619,0,1.448972,0,0.000000
131701,3,0,29.336275,1.363709,0,27.038170,4.102870,0,6.725331,0,3.465619,0,1.445381,0,0.000000
131702,3,0,29.337435,1.360163,0,26.661779,4.098275,0,6.745760,0,3.443260,0,1.441816,0,0.000000
131703,3,0,29.395973,1.356586,0,26.478172,4.091258,0,6.731638,0,3.443260,0,1.439868,0,0.000000
131704,3,0,29.382591,1.352456,0,26.339073,4.084997,0,6.718687,0,3.465619,0,1.436348,0,0.000000
131705,3,0,29.415518,1.353136,0,26.798685,4.094481,0,6.719574,0,3.487978,0,1.431272,0,0.000000
131706,3,0,29.364933,1.349260,0,26.326117,4.094711,0,6.754244,0,3.443260,0,1.427020,0,0.000000
131707,3,0,29.426556,1.345487,0,27.011425,4.088474,0,6.751886,0,3.465619,0,1.423582,0,0.000000
131708,3,0,29.420298,1.341687,0,27.255766,4.087085,0,6.760341,0,3.420901,0,1.420168,0,0.000000
